,date,longitude,latitude,Sentiment,Unnamed: 0,Unnamed: 0.1,Recommendations,EditorPick,userID,Comment_b
2882,2015-09-02-01,-74.5089,40.314,1,19934.0,778.0,3.0,0.0,1052802.0,1.0
2883,2015-09-02-01,-74.5089,40.314,1,19938.0,851.0,14.0,0.0,54991822.0,1.0
2884,2015-09-02-01,-74.5089,40.314,1,20083.0,5078.0,2.0,0.0,63565813.0,1.0
2885,2015-09-02-01,-74.5089,40.314,1,20084.0,5108.0,1.0,0.0,6706779.0,1.0
2886,2015-09-02-01,-74.5089,40.314,1,20085.6666667,5149.33333333,4.33333333333,0.0,41911750.6667,1.0
2887,2015-09-02-01,-74.5089,40.314,1,20088.0,5174.0,0.0,0.0,16576365.0,1.0
2888,2015-09-02-01,-74.5089,40.314,1,20081.0,5054.0,2.0,0.0,48160266.0,1.0
2889,2015-09-02-01,-74.5089,40.314,1,19940.0,883.0,3.0,0.0,72561093.0,1.0
2890,2015-09-02-01,-72.7622,41.5834,0,13798.0,4899.0,9.0,0.0,53221015.0,1.0
2891,2015-09-02-01,-72.7622,41.5834,0,13746.0,945.0,7.0,0.0,32290261.0,1.0
2892,2015-09-02-01,-72.7622,41.5834,1,13802.5,5122.5,14.5,0.0,55696562.0,1.0
2893,2015-09-02-01,-72.7622,41.5834,1,13802.0,5026.0,0.0,0.0,500243.0,1.0
2894,2015-09-02-01,-72.7622,41.5834,1,13745.0,846.0,24.0,0.0,43257098.0,1.0
2895,2015-09-02-01,-72.7622,41.5834,1,13803.0,5031.0,0.0,0.0,29478830.0,1.0
2896,2015-09-02-01,-72.7093,44.0407,0,20787.0,3022.0,19.5,0.5,57874546.0,1.0
2897,2015-09-02-01,-72.7093,44.0407,0,20767.0,809.0,18.0,0.0,34733293.0,1.0
2898,2015-09-02-01,-72.7093,44.0407,1,20770.0,965.0,10.0,0.0,56431816.0,1.0
2899,2015-09-02-01,-72.7093,44.0407,1,20769.0,952.0,16.0,0.0,70310725.0,1.0
2900,2015-09-02-01,-72.7093,44.0407,1,20807.0,5189.0,2.0,0.0,57874546.0,1.0
2901,2015-09-02-01,-71.5653,43.4108,0,21908.5,5051.5,7.0,0.0,31275444.0,1.0
2902,2015-09-02-01,-71.5653,43.4108,0,21882.0,852.0,8.0,0.0,52097695.0,1.0
2903,2015-09-02-01,-71.5653,43.4108,1,21910.0,5255.0,16.0,0.0,9333216.0,1.0
2904,2015-09-02-01,-71.5314,42.2373,0,21262.0,775.0,6.0,0.0,2430225.0,1.0
2905,2015-09-02-01,-71.5314,42.2373,1,21264.0,888.0,0.0,0.0,21240153.0,1.0
2906,2015-09-02-01,-71.5314,42.2373,1,21364.0,5275.0,5.0,0.0,35280216.0,1.0
2907,2015-09-02-01,-71.5314,42.2373,1,21311.5,2972.0,6.5,0.0,59911685.0,1.0
2908,2015-09-02-01,-71.5314,42.2373,1,21263.0,833.0,18.0,0.0,48751578.0,1.0
2909,2015-09-02-01,-71.5314,42.2373,1,21358.5,5114.5,1.5,0.0,37804235.0,1.0
2910,2015-09-02-01,-69.3977,44.6074,0,23920.0,4930.0,16.0,0.0,26755140.0,1.0
2911,2015-09-02-01,-69.3977,44.6074,0,23923.0,5079.0,2.0,0.0,52030884.0,1.0
2912,2015-09-02-01,-69.3977,44.6074,0,23922.0,5076.0,2.0,0.0,65820581.0,1.0
2913,2015-09-02-01,-69.3977,44.6074,0,23925.0,5236.0,12.0,0.0,62619784.0,1.0
2914,2015-09-03-01,-157.5311,21.1098,1,21846.0,85.0,26.0,0.0,18834892.0,1.0
2915,2015-09-03-01,-152.2683,61.385,1,22804.0,118.0,14.0,1.0,13354935.0,1.0
2916,2015-09-03-01,-122.1269,44.5672,0,20992.0,169.0,6.0,0.0,53744218.0,1.0
2917,2015-09-03-01,-122.1269,44.5672,0,20991.0,142.0,15.0,0.0,60488349.0,1.0
2918,2015-09-03-01,-122.1269,44.5672,1,20994.0,426.0,51.0,0.0,22367459.0,1.0
2919,2015-09-03-01,-122.1269,44.5672,1,20990.0,77.0,9.0,0.0,70595864.0,1.0
2920,2015-09-03-01,-121.5708,47.3917,1,22840.0,755.0,3.0,0.0,14951172.0,1.0
2921,2015-09-03-01,-121.5708,47.3917,1,22838.0,394.0,9.5,0.0,44761576.0,1.0
2922,2015-09-03-01,-119.7462,36.17,0,17674.0,641.0,557.0,0.0,55293238.0,1.0
2923,2015-09-03-01,-119.7462,36.17,0,17658.0,109.0,3.0,0.0,7178974.0,1.0
2924,2015-09-03-01,-119.7462,36.17,0,17653.0,41.0,17.0,0.0,59865467.0,1.0
2925,2015-09-03-01,-119.7462,36.17,0,17662.0,238.0,2.0,0.0,56461955.0,1.0
2926,2015-09-03-01,-119.7462,36.17,1,17656.0,65.0,31.0,0.0,9314020.0,1.0
2927,2015-09-03-01,-119.7462,36.17,1,17670.0,424.0,51.0,0.0,27631984.0,1.0
2928,2015-09-03-01,-119.7462,36.17,1,17655.0,57.0,22.0,0.0,3929853.0,1.0
2929,2015-09-03-01,-119.7462,36.17,1,17666.0,322.0,2.5,0.0,35977378.0,1.0
2930,2015-09-03-01,-119.7462,36.17,1,17664.0,309.0,1.0,0.0,67903108.0,1.0
2931,2015-09-03-01,-119.7462,36.17,1,17665.0,324.25,114.75,0.25,39454929.75,1.0
2932,2015-09-03-01,-119.7462,36.17,1,17668.0,355.0,1.0,0.0,70354951.0,1.0
2933,2015-09-03-01,-117.1219,38.4199,0,24718.0,539.0,31.0,0.0,19186998.0,1.0
2934,2015-09-03-01,-114.5103,44.2394,1,24778.0,610.0,24.0,0.0,64621662.0,1.0
2935,2015-09-03-01,-111.8535,40.1135,1,24665.0,381.0,56.0,1.0,41847830.0,1.0
2936,2015-09-03-01,-111.3877,33.7712,1,13229.0,661.0,5.0,0.0,72740468.0,1.0
2937,2015-09-03-01,-110.3261,46.9048,1,23642.5,218.0,0.5,0.0,32987331.5,1.0
2938,2015-09-03-01,-106.2371,34.8375,1,22335.0,100.0,5.0,0.0,5374402.0,1.0
2939,2015-09-03-01,-106.2371,34.8375,1,22336.0,116.0,4.0,0.0,57905386.0,1.0
2940,2015-09-03-01,-105.3272,39.0646,0,23378.0,620.0,10.0,0.0,47877261.0,1.0
2941,2015-09-03-01,-105.3272,39.0646,0,23381.0,656.0,9.0,0.0,27864640.0,1.0
2942,2015-09-03-01,-105.3272,39.0646,0,23375.0,379.0,2.0,0.0,18862124.0,1.0
2943,2015-09-03-01,-105.3272,39.0646,0,23380.0,653.0,3.0,0.0,27864640.0,1.0
2944,2015-09-03-01,-105.3272,39.0646,1,23374.0,278.0,3.0,0.0,65907143.0,1.0
2945,2015-09-03-01,-105.3272,39.0646,1,23377.0,497.0,15.6666666667,0.0,26629543.6667,1.0
2946,2015-09-03-01,-105.3272,39.0646,1,23376.0,448.5,27.0,0.5,30189415.5,1.0
2947,2015-09-03-01,-97.6475,31.106,0,17119.0,624.0,15.0,0.0,28687942.0,1.0
2948,2015-09-03-01,-97.6475,31.106,0,17107.0,154.0,8.0,0.0,65609994.0,1.0
2949,2015-09-03-01,-97.6475,31.106,0,17109.0,195.0,6.0,0.0,69999535.0,1.0
2950,2015-09-03-01,-97.6475,31.106,0,17110.0,221.0,1.0,0.0,19037750.0,1.0
2951,2015-09-03-01,-97.6475,31.106,0,17115.0,332.0,18.0,1.0,38852298.0,1.0
2952,2015-09-03-01,-97.6475,31.106,0,17118.0,578.0,4.0,0.0,19886764.0,1.0
2953,2015-09-03-01,-97.6475,31.106,1,17122.0,752.0,8.0,0.0,9654232.0,1.0
2954,2015-09-03-01,-97.6475,31.106,1,17108.0,194.0,5.0,0.0,47109348.0,1.0
2955,2015-09-03-01,-97.6475,31.106,1,17121.0,709.0,4.0,0.0,61271533.0,1.0
2956,2015-09-03-01,-97.6475,31.106,1,17111.0,260.0,12.0,1.0,55803906.0,1.0
2957,2015-09-03-01,-97.6475,31.106,1,17113.0,269.0,1.0,0.0,66825597.0,1.0
2958,2015-09-03-01,-97.6475,31.106,1,17116.0,484.0,20.0,0.0,1726283.0,1.0
2959,2015-09-03-01,-97.6475,31.106,1,17112.0,268.0,0.0,0.0,58099761.0,1.0
2960,2015-09-03-01,-93.9196,45.7326,0,16680.0,307.0,0.0,0.0,54609914.0,1.0
2961,2015-09-03-01,-93.9196,45.7326,1,16681.0,510.0,10.0,0.0,25454617.0,1.0
2962,2015-09-03-01,-93.214,42.0046,0,16875.0,21.0,2.0,0.0,72873745.0,1.0
2963,2015-09-03-01,-93.214,42.0046,1,16877.0,691.0,0.0,0.0,39713180.0,1.0
2964,2015-09-03-01,-92.3809,34.9513,1,23689.0,187.0,3.0,0.0,5403145.0,1.0
2965,2015-09-03-01,-92.302,38.4623,1,23713.0,189.0,1.0,0.0,26366817.0,1.0
2966,2015-09-03-01,-91.8749,31.1801,1,24809.0,751.0,1.0,0.0,71370718.0,1.0
2967,2015-09-03-01,-89.6385,44.2563,0,19471.0,167.0,10.0,0.0,63541406.0,1.0
2968,2015-09-03-01,-89.6385,44.2563,1,19474.0,526.0,6.0,0.0,137495.0,1.0
2969,2015-09-03-01,-89.6385,44.2563,1,19472.0,170.0,10.0,0.0,41595015.0,1.0
2970,2015-09-03-01,-89.6385,44.2563,1,19470.0,49.0,2.0,0.0,13816094.0,1.0
2971,2015-09-03-01,-89.0022,40.3363,0,19099.0,690.0,0.0,0.0,33241678.0,1.0
2972,2015-09-03-01,-89.0022,40.3363,1,19096.0,535.0,16.0,0.0,3387469.0,1.0
2973,2015-09-03-01,-89.0022,40.3363,1,19092.0,303.0,2.0,0.0,44167981.0,1.0
2974,2015-09-03-01,-89.0022,40.3363,1,19090.0,258.0,3.0,0.0,17686706.0,1.0
2975,2015-09-03-01,-89.0022,40.3363,1,19088.0,91.0,12.0,0.0,28798471.0,1.0
2976,2015-09-03-01,-89.0022,40.3363,1,19097.0,645.0,440.0,0.0,46798222.0,1.0
2977,2015-09-03-01,-89.0022,40.3363,1,19091.0,261.0,1.0,0.0,2692255.0,1.0
2978,2015-09-03-01,-89.0022,40.3363,1,19089.0,211.0,1.0,0.0,62489223.0,1.0
2979,2015-09-03-01,-86.2604,39.8647,0,23779.0,239.0,0.0,0.0,72865916.0,1.0
2980,2015-09-03-01,-86.2604,39.8647,1,23780.0,444.0,75.0,0.0,19440697.0,1.0
2981,2015-09-03-01,-84.5603,43.3504,0,23076.0,436.0,50.0,0.0,29419789.0,1.0
2982,2015-09-03-01,-84.5603,43.3504,1,23077.0,595.0,3.0,0.0,4035522.0,1.0
2983,2015-09-03-01,-84.5603,43.3504,1,23078.0,739.0,5.0,0.0,58353452.0,1.0
2984,2015-09-03-01,-84.5603,43.3504,1,23074.0,136.0,4.0,0.0,37674938.0,1.0
2985,2015-09-03-01,-83.6487,32.9866,0,22026.5,566.5,2.5,0.0,63145048.5,1.0
2986,2015-09-03-01,-83.6487,32.9866,1,22026.0,412.0,21.0,0.0,51058723.0,1.0
2987,2015-09-03-01,-83.6487,32.9866,1,22027.0,413.0,21.0,0.0,23304334.0,1.0
2988,2015-09-03-01,-83.6487,32.9866,1,22022.0,97.0,7.0,0.0,60072706.0,1.0
2989,2015-09-03-01,-83.6487,32.9866,1,22024.0,345.0,2.0,0.0,67749612.0,1.0
2990,2015-09-03-01,-83.6487,32.9866,1,22023.0,291.0,3.0,0.0,59005690.0,1.0
2991,2015-09-03-01,-82.7755,40.3736,0,24041.0,459.0,185.0,0.0,27467898.0,1.0
2992,2015-09-03-01,-82.7755,40.3736,0,24039.0,308.0,1.0,0.0,66121123.0,1.0
2993,2015-09-03-01,-82.7755,40.3736,1,24044.0,723.0,8.0,0.0,61038885.0,1.0
2994,2015-09-03-01,-82.7755,40.3736,1,24043.0,604.0,22.0,0.0,8543514.0,1.0
2995,2015-09-03-01,-81.717,27.8333,0,5.0,157.0,4.0,0.0,67334363.0,1.0
2996,2015-09-03-01,-81.717,27.8333,0,5.5,200.5,4.5,0.0,25621415.5,1.0
2997,2015-09-03-01,-81.717,27.8333,0,4.0,129.0,5.0,0.0,53422502.0,1.0
2998,2015-09-03-01,-81.717,27.8333,0,2.0,81.0,17.0,0.0,54535017.0,1.0
2999,2015-09-03-01,-81.717,27.8333,0,12.0,445.0,70.0,0.0,22808724.0,1.0
3000,2015-09-03-01,-81.717,27.8333,1,13.0,506.0,11.0,0.0,37343100.0,1.0
3001,2015-09-03-01,-81.717,27.8333,1,17.0,667.0,5.0,0.0,53477015.0,1.0
3002,2015-09-03-01,-81.717,27.8333,1,11.0,398.0,9.0,0.0,32796517.0,1.0
3003,2015-09-03-01,-81.717,27.8333,1,6.0,217.0,1.0,0.0,65237166.0,1.0
3004,2015-09-03-01,-80.9696,38.468,1,24656.0,354.0,1.0,0.0,1962433.0,1.0
3005,2015-09-03-01,-80.9066,33.8191,0,22193.0,298.0,4.0,0.0,29883919.0,1.0
3006,2015-09-03-01,-79.8431,35.6411,0,22494.0,117.0,0.0,0.0,55087050.0,1.0
3007,2015-09-03-01,-79.8431,35.6411,0,22501.0,695.0,2.0,0.0,277443.0,1.0
3008,2015-09-03-01,-79.8431,35.6411,1,22499.0,520.5,26.0,0.0,27400035.0,1.0
3009,2015-09-03-01,-79.8431,35.6411,1,22497.0,337.0,4.0,0.0,12764276.0,1.0
3010,2015-09-03-01,-79.8431,35.6411,1,22496.0,320.0,4.0,0.0,28956212.0,1.0
3011,2015-09-03-01,-78.2057,37.768,0,12835.0,742.0,31.0,1.0,52952247.0,1.0
3012,2015-09-03-01,-78.2057,37.768,0,12827.0,443.0,14.0,0.0,62795125.0,1.0
3013,2015-09-03-01,-78.2057,37.768,0,12822.0,121.0,2.0,0.0,60091115.0,1.0
3014,2015-09-03-01,-78.2057,37.768,0,12824.0,333.0,1.0,0.0,28569082.0,1.0
3015,2015-09-03-01,-78.2057,37.768,0,12823.0,253.0,0.0,0.0,71827811.0,1.0
3016,2015-09-03-01,-78.2057,37.768,1,12830.0,592.0,12.0,0.0,29470685.0,1.0
3017,2015-09-03-01,-78.2057,37.768,1,12825.0,348.0,2.0,0.0,25218500.0,1.0
3018,2015-09-03-01,-77.264,40.5773,0,13412.0,439.0,52.0,0.0,35606246.0,1.0
3019,2015-09-03-01,-77.264,40.5773,0,13418.0,651.0,4.0,0.0,54409812.0,1.0
3020,2015-09-03-01,-77.264,40.5773,0,13419.0,715.0,2.0,0.0,69030323.0,1.0
3021,2015-09-03-01,-77.264,40.5773,1,13408.0,140.0,13.0,0.0,39528370.0,1.0
3022,2015-09-03-01,-77.264,40.5773,1,13409.0,282.0,2.0,0.0,48239939.0,1.0
3023,2015-09-03-01,-77.264,40.5773,1,13417.0,586.0,31.0,0.0,23687673.0,1.0
3024,2015-09-03-01,-77.264,40.5773,1,13415.0,533.0,10.0,0.0,65768738.0,1.0
3025,2015-09-03-01,-77.264,40.5773,1,13410.0,387.0,0.0,0.0,55323224.0,1.0
3026,2015-09-03-01,-77.264,40.5773,1,13416.0,554.0,51.0,0.0,5641776.0,1.0
3027,2015-09-03-01,-77.0262,38.8964,0,24389.0,438.0,7.0,0.0,42850188.0,1.0
3028,2015-09-03-01,-77.0262,38.8964,1,24390.0,460.0,274.0,0.0,47239861.0,1.0
3029,2015-09-03-01,-77.0262,38.8964,1,24392.0,649.0,3.0,0.0,26266170.0,1.0
3030,2015-09-03-01,-77.0262,38.8964,1,24388.0,310.0,1.0,0.0,65475017.0,1.0
3031,2015-09-03-01,-76.7902,39.0724,0,19609.0,516.0,18.0,0.0,47485039.0,1.0
3032,2015-09-03-01,-76.7902,39.0724,1,19605.0,53.0,43.0,0.0,45476628.0,1.0
3033,2015-09-03-01,-76.7902,39.0724,1,19610.0,590.0,8.0,0.0,62499561.0,1.0
3034,2015-09-03-01,-76.7902,39.0724,1,19608.0,249.0,3.0,0.0,54515050.0,1.0
3035,2015-09-03-01,-76.7902,39.0724,1,19612.0,720.0,5.0,0.0,6455957.0,1.0
3036,2015-09-03-01,-75.5148,39.3498,1,23861.0,725.0,12.0,0.0,56445293.0,1.0
3037,2015-09-03-01,-74.9384,42.1497,0,14053.0,120.0,4.0,0.0,69624694.0,1.0
3038,2015-09-03-01,-74.9384,42.1497,0,14086.0,457.0,238.0,0.0,12443097.0,1.0
3039,2015-09-03-01,-74.9384,42.1497,0,14086.0,448.0,16.5,0.0,1974915.5,1.0
3040,2015-09-03-01,-74.9384,42.1497,0,14089.0,493.0,8.0,0.0,13201855.0,1.0
3041,2015-09-03-01,-74.9384,42.1497,0,14070.6666667,286.666666667,4.33333333333,0.0,27406108.6667,1.0
3042,2015-09-03-01,-74.9384,42.1497,0,14054.0,135.0,0.0,0.0,60237152.0,1.0
3043,2015-09-03-01,-74.9384,42.1497,0,14069.6666667,270.0,2.33333333333,0.0,23875273.3333,1.0
3044,2015-09-03-01,-74.9384,42.1497,0,14101.0,580.0,14.0,0.0,63258400.0,1.0
3045,2015-09-03-01,-74.9384,42.1497,0,14093.0,521.0,15.0,0.0,12335584.0,1.0
3046,2015-09-03-01,-74.9384,42.1497,0,14063.0,196.0,4.0,0.0,52122285.0,1.0
3047,2015-09-03-01,-74.9384,42.1497,0,14117.0,730.0,3.0,0.0,32858436.0,1.0
3048,2015-09-03-01,-74.9384,42.1497,0,14067.0,261.5,5.5,0.0,37312033.5,1.0
3049,2015-09-03-01,-74.9384,42.1497,1,14116.0,724.0,3.0,0.0,70642358.0,1.0
3050,2015-09-03-01,-74.9384,42.1497,1,14082.0,437.0,11.0,0.0,56505895.0,1.0
3051,2015-09-03-01,-74.9384,42.1497,1,14056.0,152.0,8.0,0.0,4677362.0,1.0
3052,2015-09-03-01,-74.9384,42.1497,1,14114.0,716.0,2.0,0.0,41733344.0,1.0
3053,2015-09-03-01,-74.9384,42.1497,1,14110.0,676.0,2.0,0.0,50396067.0,1.0
3054,2015-09-03-01,-74.9384,42.1497,1,14062.0,181.0,6.0,0.0,551564.0,1.0
3055,2015-09-03-01,-74.9384,42.1497,1,14049.0,92.0,10.0,0.0,56511426.0,1.0
3056,2015-09-03-01,-74.9384,42.1497,1,14052.0,112.0,5.0,0.0,54660064.0,1.0
3057,2015-09-03-01,-74.9384,42.1497,1,14098.0,567.0,9.0,0.0,27546635.0,1.0
3058,2015-09-03-01,-74.9384,42.1497,1,14107.0,639.0,19.0,0.0,9562231.0,1.0
3059,2015-09-03-01,-74.9384,42.1497,1,14095.0,530.0,6.0,0.0,58223613.0,1.0
3060,2015-09-03-01,-74.9384,42.1497,1,14094.0,522.0,3.0,0.0,51185127.0,1.0
3061,2015-09-03-01,-74.9384,42.1497,1,14103.0,591.0,3.0,0.0,26671491.0,1.0
3062,2015-09-03-01,-74.9384,42.1497,1,14059.0,158.0,1.0,0.0,65889850.0,1.0
3063,2015-09-03-01,-74.9384,42.1497,1,14080.8571429,395.571428571,7.57142857143,0.285714285714,50321570.0,1.0
3064,2015-09-03-01,-74.9384,42.1497,1,14083.0,440.0,62.0,0.0,71999084.0,1.0
3065,2015-09-03-01,-74.9384,42.1497,1,14113.0,704.0,0.0,0.0,27373230.0,1.0
3066,2015-09-03-01,-74.9384,42.1497,1,14099.0,569.75,211.25,0.0,58620824.25,1.0
3067,2015-09-03-01,-74.9384,42.1497,1,14046.0,50.0,36.0,0.0,41188.0,1.0
3068,2015-09-03-01,-74.9384,42.1497,1,14111.0,696.0,0.0,0.0,65420014.0,1.0
3069,2015-09-03-01,-74.9384,42.1497,1,14097.0,540.0,4.0,0.0,13951101.0,1.0
3070,2015-09-03-01,-74.9384,42.1497,1,14081.5,403.5,8.0,0.0,32477790.0,1.0
3071,2015-09-03-01,-74.9384,42.1497,1,14087.0,458.0,118.0,0.0,12582762.0,1.0
3072,2015-09-03-01,-74.9384,42.1497,1,14104.0,627.0,3.0,0.0,21052883.0,1.0
3073,2015-09-03-01,-74.5089,40.314,0,19932.0,736.0,16.0,0.0,288945.0,1.0
3074,2015-09-03-01,-74.5089,40.314,0,19920.6666667,429.666666667,4.33333333333,0.0,36672465.3333,1.0
3075,2015-09-03-01,-74.5089,40.314,0,19918.0,380.0,38.0,1.0,45351747.0,1.0
3076,2015-09-03-01,-74.5089,40.314,0,19919.0,386.5,41.5,0.0,37524418.5,1.0
3077,2015-09-03-01,-74.5089,40.314,0,19931.0,708.0,2.0,0.0,47123844.0,1.0
3078,2015-09-03-01,-74.5089,40.314,0,19909.0,54.0,14.0,0.0,52439011.0,1.0
3079,2015-09-03-01,-74.5089,40.314,1,19928.0,652.0,3.0,0.0,21777609.0,1.0
3080,2015-09-03-01,-74.5089,40.314,1,19910.0,119.0,0.0,0.0,14747873.0,1.0
3081,2015-09-03-01,-74.5089,40.314,1,19917.0,351.5,24.5,0.0,55024705.0,1.0
3082,2015-09-03-01,-74.5089,40.314,1,19927.0,601.0,7.0,0.0,23580303.0,1.0
3083,2015-09-03-01,-74.5089,40.314,1,19921.0,487.0,27.0,0.0,30141188.0,1.0
3084,2015-09-03-01,-74.5089,40.314,1,19930.0,686.0,2.0,0.0,72438824.0,1.0
3085,2015-09-03-01,-74.5089,40.314,1,19920.6666667,426.0,13.3333333333,0.0,49151814.6667,1.0
3086,2015-09-03-01,-72.7622,41.5834,0,13744.0,697.0,8.0,0.0,67575607.0,1.0
3087,2015-09-03-01,-72.7622,41.5834,0,13733.0,240.0,1.0,0.0,305763.0,1.0
3088,2015-09-03-01,-72.7622,41.5834,0,13735.0,248.0,1.0,0.0,59981585.0,1.0
3089,2015-09-03-01,-72.7622,41.5834,0,13739.0,466.0,80.0,1.0,70651964.0,1.0
3090,2015-09-03-01,-72.7622,41.5834,1,13740.0,519.0,12.0,0.0,57364637.0,1.0
3091,2015-09-03-01,-72.7622,41.5834,1,13736.0,288.0,1.0,0.0,60269976.0,1.0
3092,2015-09-03-01,-72.7622,41.5834,1,13741.0,532.0,15.0,0.0,4257001.0,1.0
3093,2015-09-03-01,-72.7622,41.5834,1,13732.0,234.0,2.0,0.0,43936405.0,1.0
3094,2015-09-03-01,-72.7622,41.5834,1,13731.0,70.0,19.0,0.0,56963531.0,1.0
3095,2015-09-03-01,-72.7622,41.5834,1,13742.0,565.0,17.0,0.0,59765013.0,1.0
3096,2015-09-03-01,-72.7093,44.0407,0,20762.0,208.0,2.0,0.0,515381.0,1.0
3097,2015-09-03-01,-72.7093,44.0407,1,20765.0,605.0,16.0,0.0,69605688.0,1.0
3098,2015-09-03-01,-72.7093,44.0407,1,20766.0,617.0,15.0,0.0,12519409.0,1.0
3099,2015-09-03-01,-72.7093,44.0407,1,20760.0,62.0,26.0,0.0,48439269.0,1.0
3100,2015-09-03-01,-72.7093,44.0407,1,20763.0,518.0,10.0,0.0,338158.0,1.0
3101,2015-09-03-01,-71.5653,43.4108,1,21878.0,344.0,5.0,0.0,63288261.0,1.0
3102,2015-09-03-01,-71.5653,43.4108,1,21876.0,93.0,12.0,0.0,68076724.0,1.0
3103,2015-09-03-01,-71.5653,43.4108,1,21881.0,623.0,204.0,0.0,38498973.0,1.0
3104,2015-09-03-01,-71.5314,42.2373,0,21246.0,284.0,4.0,0.0,47361591.0,1.0
3105,2015-09-03-01,-71.5314,42.2373,0,21251.0,520.0,3.0,0.0,49421277.0,1.0
3106,2015-09-03-01,-71.5314,42.2373,0,21243.0,128.0,4.0,0.0,72589719.0,1.0
3107,2015-09-03-01,-71.5314,42.2373,0,21252.0,543.0,118.0,0.0,26609661.0,1.0
3108,2015-09-03-01,-71.5314,42.2373,0,21244.0,228.0,3.0,0.0,60064419.0,1.0
3109,2015-09-03-01,-71.5314,42.2373,0,21242.0,79.0,12.0,0.0,39094659.0,1.0
3110,2015-09-03-01,-71.5314,42.2373,1,21260.0,706.0,0.0,0.0,23196209.0,1.0
3111,2015-09-03-01,-71.5314,42.2373,1,21249.5,480.5,50.0,0.0,22008853.5,1.0
3112,2015-09-03-01,-71.5314,42.2373,1,21248.0,399.0,8.0,0.0,48751578.0,1.0
3113,2015-09-03-01,-71.5314,42.2373,1,21261.0,721.0,8.0,0.0,2073520.0,1.0
3114,2015-09-03-01,-71.5314,42.2373,1,21256.0,636.0,26.5,0.0,18253483.0,1.0
3115,2015-09-03-01,-71.5101,41.6772,0,17044.0,476.0,419.0,1.0,6820150.0,1.0
3116,2015-09-03-01,-69.3977,44.6074,0,23895.0,650.0,3.0,0.0,884629.0,1.0
3117,2015-09-03-01,-69.3977,44.6074,0,23894.0,579.0,24.0,0.0,52030884.0,1.0
3118,2015-09-03-01,-69.3977,44.6074,0,23892.0,461.0,164.0,0.0,41498590.0,1.0
3119,2015-09-03-01,-69.3977,44.6074,1,23893.0,469.0,18.0,0.0,57605052.0,1.0
3120,2015-09-04-01,-82.7755,40.3736,1,24051.0,1565.0,20.0,1.0,67614322.0,1.0
3121,2015-09-06-01,-106.2371,34.8375,1,22342.0,1469.0,5.0,0.0,7531892.0,1.0
3122,2015-09-06-01,-105.3272,39.0646,1,23392.0,1491.0,11.0,0.0,432006.0,1.0
3123,2015-09-06-01,-89.0022,40.3363,1,19112.0,1409.0,1.0,0.0,17374907.0,1.0
3124,2015-09-06-01,-74.5089,40.314,1,19967.0,1418.0,7.0,0.0,63859346.0,1.0
3125,2015-09-06-01,-72.7093,44.0407,1,20777.0,1432.0,21.0,0.0,53792058.0,1.0
3126,2015-09-08-01,-122.1269,44.5672,0,20997.0,1212.0,19.0,0.0,58189745.0,1.0
3127,2015-09-08-01,-122.1269,44.5672,1,20996.0,1077.0,5.0,0.0,21551748.0,1.0
3128,2015-09-08-01,-121.5708,47.3917,1,22843.0,1034.0,6.0,0.0,66757566.0,1.0
3129,2015-09-08-01,-119.7462,36.17,0,17689.0,983.0,3.0,0.0,57365146.0,1.0
3130,2015-09-08-01,-119.7462,36.17,0,17695.0,1225.0,24.0,0.0,58358989.0,1.0
3131,2015-09-08-01,-119.7462,36.17,1,17693.3333333,1117.33333333,10.6666666667,0.333333333333,53378789.6667,1.0
3132,2015-09-08-01,-111.3877,33.7712,0,13230.0,1072.0,5.0,0.0,67646694.0,1.0
3133,2015-09-08-01,-110.3261,46.9048,1,23644.0,1340.0,85.0,0.0,234516.0,1.0
3134,2015-09-08-01,-106.2371,34.8375,1,22341.0,1128.0,0.0,0.0,7531892.0,1.0
3135,2015-09-08-01,-106.2371,34.8375,1,22340.0,976.0,6.0,0.0,60668827.0,1.0
3136,2015-09-08-01,-105.3272,39.0646,0,23390.0,1386.0,3.0,0.0,62796034.0,1.0
3137,2015-09-08-01,-105.3272,39.0646,0,23386.0,1099.0,9.0,0.0,17422926.0,1.0
3138,2015-09-08-01,-105.3272,39.0646,0,23391.0,1401.0,69.0,0.0,432006.0,1.0
3139,2015-09-08-01,-105.3272,39.0646,1,23386.0,1114.5,6.0,0.0,63387574.5,1.0
3140,2015-09-08-01,-97.6475,31.106,1,17129.5,1036.5,6.0,0.0,67680301.0,1.0
3141,2015-09-08-01,-97.6475,31.106,1,17131.0,1126.0,3.0,0.0,67680301.0,1.0
3142,2015-09-08-01,-97.6475,31.106,1,17132.0,1189.0,7.0,0.0,26299226.0,1.0
3143,2015-09-08-01,-93.9196,45.7326,0,16686.0,1211.0,20.0,0.0,56400787.0,1.0
3144,2015-09-08-01,-93.9196,45.7326,1,16687.0,1232.0,18.0,0.0,72598673.0,1.0
3145,2015-09-08-01,-93.214,42.0046,0,16879.0,1214.0,32.0,0.0,44687341.0,1.0
3146,2015-09-08-01,-93.214,42.0046,1,16880.0,1351.0,7.0,0.0,36490878.0,1.0
3147,2015-09-08-01,-92.302,38.4623,1,23714.0,1016.0,4.0,0.0,72905274.0,1.0
3148,2015-09-08-01,-89.6385,44.2563,0,19478.0,1060.0,4.0,0.0,56658719.0,1.0
3149,2015-09-08-01,-89.6385,44.2563,0,19480.0,1219.0,6.0,0.0,137495.0,1.0
